id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2611,Colombia,64,M,Líneas de Nazca,Cusco,2025-02-25,4,3228.22,Bus
V2612,Argentina,53,F,Lago Titicaca,Ica,2025-03-22,3,4225.65,Avión
V2613,Brasil,41,F,Machu Picchu,Ica,2025-09-12,7,4012.84,Bus
V2614,México,31,F,Cañón del Colca,Arequipa,2025-02-23,5,1907.1,Desconocido
V2615,Colombia,55,F,Lago Titicaca,Puno,2025-02-01,5,2694.11,Tren
V2616,Argentina,49,F,Cañón del Colca,Cusco,2025-08-18,8,4211.3,Avión
V2617,Colombia,47,F,Lago Titicaca,Puno,2025-08-15,10,2966.61,Avión
V2618,México,25,F,Chan Chan,Puno,2025-06-21,4,3550.07,Avión
V2619,Colombia,36,M,Líneas de Nazca,Cusco,2025-05-11,2,1953.21,Avión
V2620,Perú,66,F,Machu Picchu,Ica,2025-05-21,7,2417.52,Auto
V2621,México,28,F,Líneas de Nazca,Arequipa,2025-02-06,2,684.96,Tren
V2622,Argentina,34,F,Cañón del Colca,La Libertad,2025-04-06,1,1967.46,Tren
V2623,Brasil,70,F,Chan Chan,Cusco,2025-01-28,7,1680.07,Tren
V2624,Chile,33,F,Cañón del Colca,Cusco,2024-10-24,8,2684.14,Avión
V2625,Colombia,60,F,Machu Picchu,Cusco,2025-01-12,8,3119.95,Tren
V2626,EE.UU.,64,F,Huacachina,Ica,2024-12-13,4,2663.45,Avión
V2627,EE.UU.,20,F,Líneas de Nazca,Puno,2025-07-29,6,2368.66,Tren
V2628,Ecuador,46,F,Líneas de Nazca,La Libertad,2025-07-23,3,3492.75,Avión
V2629,Argentina,33,F,Machu Picchu,Cusco,2025-06-02,1,3594.75,Avión
V2630,México,69,M,Huacachina,Cusco,2024-12-16,10,604.28,Tren
V2631,México,24,M,Líneas de Nazca,Arequipa,2024-10-30,6,761.1,Tren
V2632,Brasil,41,F,Lago Titicaca,Ica,2025-05-08,7,4682.29,Bus
V2633,Perú,46,M,Machu Picchu,Puno,2025-02-27,2,1959.22,Bus
V2634,México,56,M,Huacachina,Ica,2025-03-09,8,4569.84,Desconocido
V2635,México,58,M,Huacachina,Ica,2025-04-06,8,2781.89,Bus
V2636,Argentina,42,F,Machu Picchu,Ica,2024-12-28,4,3977.08,Tren
V2637,Ecuador,35,M,Machu Picchu,Arequipa,2025-06-18,4,3547.39,Auto
V2638,Perú,30,M,Huacachina,La Libertad,2024-12-05,10,2051.33,Auto
V2639,EE.UU.,59,F,Machu Picchu,Cusco,2025-02-06,3,1342.55,Bus
V2640,Chile,39,F,Líneas de Nazca,La Libertad,2025-02-12,9,2303.26,Tren
V2641,Ecuador,63,F,Líneas de Nazca,Cusco,2025-05-10,1,2949.52,Desconocido
V2642,Chile,26,F,Lago Titicaca,La Libertad,2025-03-30,10,3683.99,Bus
V2643,Colombia,51,M,Huacachina,Arequipa,2025-06-28,9,2505.03,Tren
V2644,Chile,28,F,Lago Titicaca,Ica,2025-06-24,5,3897.15,Bus
V2645,Chile,61,F,Machu Picchu,Ica,2025-06-29,3,875.55,Avión
V2646,Brasil,50,M,Machu Picchu,Puno,2025-06-02,5,2760.24,Auto
V2647,EE.UU.,48,M,Chan Chan,Cusco,2025-05-21,10,3363.94,Bus
V2648,Chile,63,F,Lago Titicaca,Puno,2025-10-06,2,740.84,Avión
V2649,EE.UU.,27,F,Cañón del Colca,Arequipa,2024-12-01,9,1605.54,Desconocido
V2650,Perú,44,F,Huacachina,La Libertad,2025-01-29,9,4736.65,Tren
V2651,Perú,67,M,Chan Chan,Ica,2025-08-28,1,3511.51,Desconocido
V2652,Ecuador,20,F,Chan Chan,La Libertad,2025-06-21,1,4426.83,Avión
V2653,México,65,F,Cañón del Colca,Cusco,2025-07-11,2,1542.65,Bus
V2654,Ecuador,21,M,Cañón del Colca,Cusco,2024-11-19,4,3052.34,Tren
V2655,EE.UU.,20,M,Chan Chan,Ica,2025-02-25,4,4899.78,Avión
V2656,Perú,64,M,Machu Picchu,Puno,2024-12-02,3,3336.85,Bus
V2657,México,60,F,Machu Picchu,La Libertad,2024-11-15,4,4453.45,Desconocido
V2658,Chile,50,F,Machu Picchu,Puno,2025-07-04,8,3812.91,Desconocido
V2659,México,24,F,Lago Titicaca,La Libertad,2025-07-02,7,2716.56,Auto
V2660,Chile,38,F,Huacachina,Cusco,2024-11-27,3,1077.31,Auto
V2661,Ecuador,50,F,Chan Chan,La Libertad,2025-02-05,9,1428.04,Avión
V2662,Colombia,20,F,Líneas de Nazca,La Libertad,2024-10-27,4,337.96,Bus
V2663,México,29,M,Lago Titicaca,Cusco,2025-08-10,8,4580.46,Desconocido
V2664,EE.UU.,22,F,Lago Titicaca,La Libertad,2024-10-25,9,4013.6,Desconocido
V2665,Argentina,61,M,Huacachina,Ica,2025-01-04,10,637.01,Desconocido
V2666,Argentina,67,M,Chan Chan,Puno,2025-05-15,7,556.75,Desconocido
V2667,Ecuador,30,F,Machu Picchu,Ica,2024-10-21,9,1486.55,Bus
V2668,Argentina,49,F,Huacachina,Arequipa,2025-06-04,6,981.38,Bus
V2669,Perú,38,F,Lago Titicaca,Puno,2024-11-01,5,4478.67,Desconocido
V2670,Argentina,28,M,Huacachina,La Libertad,2025-09-24,6,1684.47,Tren
V2671,EE.UU.,62,M,Líneas de Nazca,Ica,2024-12-05,8,621.66,Desconocido
V2672,Colombia,23,M,Huacachina,Puno,2025-04-30,7,394.96,Desconocido
V2673,EE.UU.,28,M,Huacachina,Cusco,2024-11-12,8,2911.31,Desconocido
V2674,Ecuador,66,M,Machu Picchu,La Libertad,2025-07-04,9,4508.76,Bus
V2675,EE.UU.,68,M,Huacachina,Cusco,2025-06-12,9,805.38,Avión
V2676,México,37,M,Chan Chan,Cusco,2025-08-24,3,1043.95,Avión
V2677,Brasil,27,M,Huacachina,La Libertad,2024-11-03,4,3020.16,Avión
V2678,Brasil,39,F,Chan Chan,Cusco,2025-05-06,7,355.49,Tren
V2679,Argentina,67,F,Machu Picchu,Ica,2025-03-13,5,3534.55,Auto
V2680,México,69,M,Líneas de Nazca,Puno,2025-09-06,3,3168.16,Bus
V2681,México,39,F,Cañón del Colca,Ica,2025-02-06,8,2177.99,Bus
V2682,Argentina,62,F,Huacachina,La Libertad,2024-12-31,4,1049.61,Tren
V2683,Colombia,69,F,Machu Picchu,La Libertad,2025-04-02,9,818.87,Avión
V2684,Chile,60,F,Cañón del Colca,Arequipa,2025-04-01,10,2358.84,Bus
V2685,Colombia,25,M,Chan Chan,La Libertad,2025-08-06,8,2609.75,Bus
V2686,Colombia,25,F,Chan Chan,Cusco,2025-06-07,5,2518.38,Desconocido
V2687,Chile,60,F,Líneas de Nazca,Arequipa,2025-07-05,8,2274.53,Desconocido
V2688,EE.UU.,22,M,Líneas de Nazca,Arequipa,2025-04-25,3,3211.99,Tren
V2689,Brasil,45,F,Lago Titicaca,Cusco,2025-08-22,1,4641.87,Bus
V2690,Perú,57,M,Machu Picchu,Cusco,2025-03-12,3,2414.74,Avión
V2691,Chile,18,M,Chan Chan,Puno,2024-12-28,10,1349.25,Desconocido
V2692,Brasil,39,M,Chan Chan,Ica,2025-08-16,5,2453.99,Tren
V2693,Argentina,62,F,Huacachina,Puno,2024-11-23,4,2856.21,Avión
V2694,Argentina,51,M,Huacachina,Arequipa,2025-05-17,7,4376.46,Desconocido
V2695,EE.UU.,60,F,Machu Picchu,Ica,2025-04-28,6,3294.95,Bus
V2696,Colombia,61,F,Chan Chan,Arequipa,2025-08-10,1,3686.66,Desconocido
V2697,México,62,F,Cañón del Colca,Cusco,2025-03-03,8,3537.66,Tren
V2698,Colombia,70,F,Chan Chan,Cusco,2024-12-15,8,2088.87,Bus
V2699,Brasil,27,F,Lago Titicaca,Ica,2024-12-15,6,3407.82,Bus
V2700,Perú,68,M,Chan Chan,Ica,2025-03-07,2,1512.91,Tren
V2701,México,43,M,Machu Picchu,Ica,2024-12-15,4,1570.68,Desconocido
V2702,Argentina,65,F,Machu Picchu,Puno,2025-07-02,5,4306.19,Tren
V2703,Chile,21,M,Chan Chan,Cusco,2024-11-22,4,2091.59,Desconocido
V2704,Brasil,26,M,Chan Chan,Puno,2024-10-25,8,1836.46,Auto
V2705,Colombia,33,M,Huacachina,La Libertad,2025-05-31,6,875.86,Desconocido
V2706,Ecuador,57,M,Chan Chan,La Libertad,2024-11-16,10,918.68,Desconocido
V2707,EE.UU.,64,M,Lago Titicaca,Cusco,2025-04-30,7,1864.01,Auto
V2708,Brasil,19,M,Lago Titicaca,Cusco,2025-10-03,3,1428.79,Desconocido
V2709,Brasil,52,M,Chan Chan,La Libertad,2025-01-23,1,4906.48,Auto
V2710,Argentina,38,M,Lago Titicaca,Ica,2025-04-28,2,1130.02,Desconocido
V2711,Colombia,25,M,Huacachina,Ica,2025-03-30,7,4622.18,Desconocido
V2712,Brasil,52,F,Lago Titicaca,Puno,2025-08-10,1,3694.91,Desconocido
V2713,Ecuador,54,M,Cañón del Colca,Arequipa,2024-12-11,9,3108.47,Auto
V2714,Argentina,26,F,Líneas de Nazca,La Libertad,2025-08-16,6,915.3,Bus
V2715,Colombia,49,M,Chan Chan,Puno,2025-05-19,4,1900.78,Desconocido
V2716,Colombia,62,M,Chan Chan,Cusco,2025-04-29,8,4695.73,Auto
V2717,México,41,F,Huacachina,La Libertad,2025-03-06,4,2364.81,Desconocido
V2718,México,67,F,Machu Picchu,Puno,2025-08-06,2,4389.66,Desconocido
V2719,México,58,M,Lago Titicaca,Arequipa,2025-05-07,6,4921.87,Bus
V2720,Colombia,23,F,Chan Chan,La Libertad,2025-03-04,5,3399.18,Tren
V2721,Chile,49,M,Machu Picchu,Ica,2025-06-20,9,1252.81,Auto
V2722,Ecuador,53,M,Cañón del Colca,Puno,2024-11-29,9,4501.28,Desconocido
V2723,Argentina,22,F,Chan Chan,La Libertad,2025-02-06,1,2366.66,Bus
V2724,Brasil,32,M,Cañón del Colca,Arequipa,2024-10-29,2,2635.94,Auto
V2725,Brasil,47,M,Machu Picchu,Puno,2025-10-12,8,1029.87,Auto
V2726,Chile,32,M,Chan Chan,Arequipa,2025-09-22,7,1566.53,Desconocido
V2727,México,70,F,Machu Picchu,Arequipa,2025-03-16,10,1096.5,Auto
V2728,Argentina,54,F,Líneas de Nazca,Ica,2025-06-09,5,3117.43,Bus
V2729,Ecuador,67,M,Machu Picchu,Arequipa,2025-06-22,5,3186.2,Desconocido
V2730,Chile,54,F,Huacachina,Ica,2025-08-20,5,4241.32,Bus
V2731,Perú,30,F,Machu Picchu,La Libertad,2025-09-28,2,4037.66,Bus
V2732,Perú,34,F,Cañón del Colca,La Libertad,2025-08-20,2,2697.74,Desconocido
V2733,EE.UU.,48,F,Machu Picchu,Cusco,2025-03-08,8,1599.28,Avión
V2734,Ecuador,69,M,Líneas de Nazca,Cusco,2024-12-13,8,514.41,Desconocido
V2735,Brasil,40,M,Machu Picchu,Puno,2025-08-16,10,2851.15,Desconocido
V2736,EE.UU.,66,F,Cañón del Colca,Puno,2025-04-10,7,4961.56,Bus
V2737,México,59,F,Huacachina,Puno,2024-10-21,6,4729.06,Tren
V2738,Chile,53,M,Machu Picchu,Ica,2025-08-25,5,4966.52,Bus
V2739,Ecuador,48,M,Machu Picchu,La Libertad,2024-11-18,6,2330.13,Tren
V2740,México,54,F,Machu Picchu,La Libertad,2025-01-26,4,1916.35,Desconocido
V2741,EE.UU.,18,M,Lago Titicaca,La Libertad,2025-09-30,10,1850.43,Bus
V2742,Argentina,61,M,Cañón del Colca,Arequipa,2025-05-01,10,4153.3,Auto
V2743,Chile,47,F,Lago Titicaca,Ica,2025-06-07,9,1126.64,Auto
V2744,Brasil,33,F,Huacachina,Cusco,2025-01-24,2,3552.69,Auto
V2745,Perú,32,M,Lago Titicaca,Puno,2025-02-18,1,2471.45,Auto
V2746,Argentina,21,F,Cañón del Colca,Cusco,2025-04-15,3,3912.49,Auto
V2747,Chile,49,M,Machu Picchu,La Libertad,2024-11-27,1,3275.98,Desconocido
V2748,Chile,32,M,Cañón del Colca,La Libertad,2025-02-23,8,2155.75,Tren
V2749,Argentina,24,F,Lago Titicaca,Puno,2025-01-04,3,1782.0,Bus
V2750,Brasil,68,M,Machu Picchu,La Libertad,2025-08-03,2,2373.21,Auto
V2751,EE.UU.,64,M,Líneas de Nazca,Ica,2025-05-31,8,2600.49,Desconocido
V2752,Ecuador,31,M,Chan Chan,Arequipa,2025-06-13,9,2251.1,Auto
V2753,Ecuador,31,M,Machu Picchu,Cusco,2025-05-15,3,2307.04,Tren
V2754,Brasil,50,F,Líneas de Nazca,Cusco,2025-02-19,4,1137.29,Desconocido
V2755,Brasil,23,F,Líneas de Nazca,Puno,2025-10-07,3,910.74,Bus
V2756,Colombia,59,F,Huacachina,Ica,2025-04-09,7,4919.68,Auto
V2757,Argentina,48,F,Lago Titicaca,Puno,2025-01-16,10,386.32,Auto
V2758,Colombia,31,F,Machu Picchu,Arequipa,2025-09-12,8,3399.89,Bus
V2759,Argentina,41,M,Huacachina,La Libertad,2025-03-13,1,349.62,Tren
V2760,Argentina,67,M,Chan Chan,La Libertad,2025-07-24,8,730.75,Auto
V2761,Argentina,67,M,Chan Chan,Cusco,2025-10-14,7,3441.76,Desconocido
V2762,Ecuador,64,M,Lago Titicaca,Arequipa,2024-12-17,7,440.07,Bus
V2763,Chile,61,F,Lago Titicaca,Arequipa,2024-10-26,6,1380.21,Avión
V2764,Argentina,22,M,Cañón del Colca,Cusco,2025-02-04,2,1954.61,Desconocido
V2765,EE.UU.,22,M,Chan Chan,Ica,2025-07-25,1,4525.94,Auto
V2766,Ecuador,63,M,Huacachina,Cusco,2025-05-23,8,1713.36,Desconocido
V2767,Argentina,43,F,Lago Titicaca,Arequipa,2025-05-24,2,1015.69,Tren
V2768,Chile,58,F,Huacachina,Arequipa,2025-06-27,7,2713.02,Bus
V2769,Brasil,21,F,Machu Picchu,Cusco,2025-01-25,1,4957.68,Auto
V2770,Ecuador,33,M,Lago Titicaca,La Libertad,2024-12-15,6,1476.61,Tren
V2771,Colombia,34,F,Chan Chan,Ica,2025-08-03,5,4353.53,Bus
V2772,Perú,63,M,Lago Titicaca,Puno,2024-11-20,5,1855.99,Desconocido
V2773,Brasil,48,F,Líneas de Nazca,Ica,2025-01-23,2,1795.78,Tren
V2774,Ecuador,26,F,Huacachina,Ica,2025-05-20,8,4885.33,Bus
V2775,Brasil,66,F,Lago Titicaca,Cusco,2025-01-23,8,1781.31,Tren
V2776,EE.UU.,23,M,Lago Titicaca,La Libertad,2025-05-06,2,4770.27,Bus
V2777,EE.UU.,46,F,Chan Chan,Cusco,2025-01-13,3,506.0,Bus
V2778,Brasil,33,M,Cañón del Colca,La Libertad,2025-02-21,7,3769.46,Bus
V2779,EE.UU.,62,F,Cañón del Colca,Cusco,2025-08-18,4,2074.03,Desconocido
V2780,Argentina,58,M,Chan Chan,Cusco,2024-11-13,7,3041.89,Desconocido
V2781,México,20,F,Lago Titicaca,Puno,2024-11-13,4,4200.61,Tren
V2782,Ecuador,19,F,Chan Chan,Ica,2025-09-29,7,3379.2,Auto
V2783,Argentina,20,F,Chan Chan,Puno,2025-08-11,5,4374.94,Desconocido
V2784,Argentina,35,F,Machu Picchu,Arequipa,2025-07-26,9,1139.57,Desconocido
V2785,EE.UU.,24,M,Chan Chan,Arequipa,2025-05-10,3,3871.96,Tren
V2786,Brasil,49,M,Chan Chan,La Libertad,2025-02-13,6,1095.51,Auto
V2787,México,21,F,Chan Chan,Arequipa,2025-05-24,4,3084.71,Bus
V2788,Perú,18,M,Chan Chan,La Libertad,2025-05-06,8,1273.98,Avión
V2789,Perú,62,M,Machu Picchu,Arequipa,2024-10-29,6,3406.58,Bus
V2790,Ecuador,45,F,Huacachina,La Libertad,2025-06-25,9,2673.1,Avión
V2791,Brasil,23,F,Lago Titicaca,Ica,2025-08-04,4,2280.68,Avión
V2792,Argentina,28,M,Machu Picchu,Puno,2025-05-23,8,2858.49,Desconocido
V2793,Colombia,25,M,Lago Titicaca,Ica,2025-09-23,5,4863.5,Avión
V2794,Chile,39,F,Machu Picchu,Arequipa,2025-02-16,8,4186.28,Bus
V2795,Brasil,63,F,Cañón del Colca,Puno,2025-06-29,3,4926.45,Bus
V2796,Ecuador,48,F,Huacachina,Puno,2024-12-12,1,3771.01,Bus
V2797,México,62,F,Huacachina,Cusco,2024-12-20,10,1891.6,Avión
V2798,Argentina,25,M,Lago Titicaca,La Libertad,2025-05-28,9,713.18,Desconocido
V2799,Ecuador,54,M,Chan Chan,Puno,2025-01-21,1,4743.62,Tren
V2800,EE.UU.,37,F,Lago Titicaca,La Libertad,2025-07-11,4,2006.77,Desconocido
V2801,Colombia,41,M,Lago Titicaca,La Libertad,2025-07-22,6,403.96,Desconocido
V2802,EE.UU.,37,F,Machu Picchu,Ica,2025-05-08,3,3451.64,Bus
V2803,Ecuador,60,F,Huacachina,Ica,2025-01-31,6,2698.99,Tren
V2804,Brasil,23,F,Huacachina,La Libertad,2025-02-22,4,2534.72,Avión
V2805,Argentina,35,F,Lago Titicaca,Arequipa,2025-07-25,10,3655.31,Desconocido
V2806,Perú,56,F,Machu Picchu,Arequipa,2024-11-26,6,3848.47,Desconocido
V2807,Brasil,62,M,Cañón del Colca,La Libertad,2025-05-30,6,3301.9,Desconocido
V2808,Colombia,24,F,Huacachina,Cusco,2025-06-09,4,2271.41,Auto
V2809,México,46,F,Líneas de Nazca,Ica,2024-12-28,9,1292.96,Bus
V2810,México,69,F,Cañón del Colca,Puno,2025-06-02,10,4309.02,Avión
V2811,Ecuador,37,F,Chan Chan,La Libertad,2024-11-20,1,4180.08,Bus
V2812,Brasil,63,F,Huacachina,Cusco,2024-11-25,5,4195.47,Auto
V2813,Colombia,49,F,Lago Titicaca,Cusco,2025-07-15,7,1231.18,Tren
V2814,México,50,M,Lago Titicaca,Cusco,2024-11-27,9,4998.49,Tren
V2815,Colombia,40,F,Lago Titicaca,Puno,2025-05-31,8,4229.55,Auto
V2816,Argentina,22,F,Chan Chan,Cusco,2025-02-03,1,1922.48,Desconocido
V2817,Ecuador,41,M,Huacachina,Arequipa,2024-10-24,5,3457.8,Avión
V2818,México,41,M,Líneas de Nazca,Puno,2025-08-06,10,2161.45,Tren
V2819,Ecuador,40,F,Huacachina,Ica,2025-03-28,9,1166.28,Auto
V2820,Chile,53,F,Huacachina,Cusco,2024-10-30,9,623.42,Desconocido
V2821,Argentina,56,M,Chan Chan,La Libertad,2025-06-12,2,1252.79,Avión
V2822,Chile,39,F,Chan Chan,Arequipa,2025-10-14,3,2933.93,Avión
V2823,EE.UU.,64,M,Líneas de Nazca,Puno,2024-12-24,6,4840.09,Auto
V2824,Brasil,44,F,Cañón del Colca,La Libertad,2025-07-02,10,2239.55,Auto
V2825,EE.UU.,58,F,Líneas de Nazca,Ica,2025-03-18,5,2343.33,Avión
V2826,Chile,70,F,Líneas de Nazca,Cusco,2024-12-01,3,3328.02,Desconocido
V2827,México,30,M,Chan Chan,Arequipa,2025-03-19,7,4085.21,Desconocido
V2828,EE.UU.,63,M,Cañón del Colca,Puno,2025-03-26,4,3986.57,Avión
V2829,Argentina,35,F,Cañón del Colca,Cusco,2025-09-25,1,3675.76,Avión
V2830,Ecuador,50,M,Machu Picchu,La Libertad,2025-01-10,2,2136.01,Auto
V2831,EE.UU.,30,F,Chan Chan,Ica,2025-05-04,1,2187.07,Desconocido
V2832,México,28,F,Machu Picchu,Cusco,2025-08-17,1,2520.49,Desconocido
V2833,Chile,37,M,Chan Chan,Arequipa,2025-05-07,3,2473.84,Desconocido
V2834,Ecuador,32,F,Lago Titicaca,Puno,2025-02-18,10,4865.3,Bus
V2835,Argentina,53,M,Chan Chan,Puno,2025-06-28,7,3120.4,Desconocido
V2836,Ecuador,46,M,Machu Picchu,Puno,2025-03-18,2,2463.26,Bus
V2837,EE.UU.,28,F,Chan Chan,Cusco,2025-09-17,8,981.86,Auto
V2838,Ecuador,32,M,Cañón del Colca,La Libertad,2025-02-21,4,4582.0,Tren
V2839,Brasil,48,M,Lago Titicaca,Ica,2025-01-30,6,2884.99,Avión
V2840,Ecuador,25,M,Chan Chan,Puno,2025-03-22,7,1118.95,Desconocido
V2841,Argentina,68,M,Huacachina,Arequipa,2025-03-19,3,1106.53,Bus
V2842,Brasil,52,M,Líneas de Nazca,Cusco,2024-12-19,7,1120.62,Tren
V2843,Ecuador,57,M,Chan Chan,Arequipa,2025-03-04,6,3466.81,Bus
V2844,EE.UU.,18,M,Cañón del Colca,Ica,2025-04-16,1,3222.64,Desconocido
V2845,Colombia,38,F,Machu Picchu,Cusco,2025-03-09,2,2401.73,Desconocido
V2846,México,33,F,Cañón del Colca,Cusco,2025-10-01,9,348.37,Tren
V2847,Argentina,36,F,Líneas de Nazca,La Libertad,2024-12-10,8,1908.81,Tren
V2848,Brasil,50,F,Líneas de Nazca,Puno,2025-05-31,2,693.99,Auto
V2849,México,68,F,Machu Picchu,La Libertad,2025-10-16,3,1436.54,Auto
V2850,Brasil,33,F,Cañón del Colca,La Libertad,2025-05-01,3,4466.96,Tren
V2851,México,25,M,Líneas de Nazca,Cusco,2025-05-10,7,3591.38,Desconocido
V2852,Colombia,57,M,Chan Chan,Arequipa,2025-03-18,8,1930.78,Auto
V2853,Argentina,46,F,Líneas de Nazca,Ica,2024-11-28,6,3357.62,Bus
V2854,Brasil,24,F,Cañón del Colca,Ica,2025-06-15,7,769.63,Desconocido
V2855,Colombia,38,M,Cañón del Colca,Cusco,2025-04-15,1,2453.71,Tren
V2856,Argentina,46,F,Machu Picchu,Arequipa,2024-11-10,7,1086.37,Bus
V2857,Brasil,54,F,Líneas de Nazca,La Libertad,2025-09-08,4,2800.19,Desconocido
V2858,México,58,M,Lago Titicaca,Arequipa,2025-01-23,9,400.77,Desconocido
V2859,Argentina,33,M,Cañón del Colca,Puno,2025-06-04,1,1533.44,Tren
V2860,EE.UU.,56,F,Cañón del Colca,Ica,2025-02-18,9,3906.07,Desconocido
V2861,Argentina,29,M,Machu Picchu,La Libertad,2025-09-23,7,2902.74,Auto
V2862,Chile,29,M,Lago Titicaca,Ica,2025-04-25,4,2728.62,Bus
V2863,México,33,F,Machu Picchu,La Libertad,2024-11-12,8,4603.72,Avión
V2864,Ecuador,43,M,Chan Chan,Cusco,2024-11-17,5,3319.78,Tren
V2865,Colombia,42,F,Chan Chan,Ica,2025-03-27,4,2779.33,Avión
V2866,México,66,M,Huacachina,Ica,2025-08-03,10,3026.16,Bus
V2867,Argentina,20,M,Chan Chan,Puno,2025-01-29,4,412.55,Bus
V2868,Chile,29,M,Machu Picchu,Cusco,2025-05-28,8,2897.78,Bus
V2869,Colombia,69,M,Lago Titicaca,Cusco,2025-06-17,2,3948.3,Tren
V2870,México,32,F,Cañón del Colca,Ica,2024-12-12,10,4759.05,Auto
V2871,Argentina,24,M,Chan Chan,Cusco,2025-06-04,7,3764.02,Bus
V2872,Chile,60,M,Cañón del Colca,Puno,2025-07-11,3,2296.03,Desconocido
V2873,Chile,68,F,Chan Chan,Cusco,2025-06-30,4,2156.3,Desconocido
V2874,México,61,F,Huacachina,Puno,2025-10-06,3,1856.2,Tren
V2875,Ecuador,62,M,Chan Chan,Ica,2024-11-11,7,2235.51,Desconocido
V2876,EE.UU.,47,M,Líneas de Nazca,Cusco,2025-08-12,1,3159.39,Tren
V2877,Brasil,41,F,Cañón del Colca,Puno,2025-06-07,3,4785.62,Desconocido
V2878,Brasil,54,M,Machu Picchu,La Libertad,2025-10-15,3,3718.17,Avión
V2879,EE.UU.,40,M,Huacachina,Ica,2025-04-11,9,3010.29,Desconocido
V2880,Argentina,44,F,Cañón del Colca,Ica,2024-12-04,2,3416.76,Desconocido
V2881,Argentina,18,F,Cañón del Colca,La Libertad,2024-11-13,8,3647.66,Desconocido
V2882,Chile,40,M,Cañón del Colca,Cusco,2024-12-10,4,1978.84,Desconocido
V2883,Colombia,52,F,Cañón del Colca,Arequipa,2025-09-15,5,2200.96,Desconocido
V2884,Ecuador,33,F,Huacachina,Puno,2025-04-21,3,4438.83,Avión
V2885,EE.UU.,31,F,Chan Chan,La Libertad,2025-05-11,2,3693.68,Avión
V2886,Brasil,20,F,Cañón del Colca,Ica,2025-05-12,9,2220.69,Avión
V2887,Ecuador,29,F,Huacachina,La Libertad,2024-12-19,9,3618.93,Auto
V2888,Brasil,49,M,Lago Titicaca,Ica,2025-05-17,3,3014.05,Bus
V2889,Ecuador,54,F,Líneas de Nazca,Arequipa,2024-11-04,9,761.54,Auto
V2890,Argentina,59,F,Lago Titicaca,La Libertad,2025-09-16,10,1842.61,Bus
V2891,Argentina,49,M,Huacachina,Puno,2025-09-08,1,3568.55,Auto
V2892,Perú,33,F,Cañón del Colca,Puno,2025-08-19,9,1093.26,Desconocido
V2893,México,25,F,Huacachina,Puno,2025-08-14,8,1383.07,Desconocido
V2894,Ecuador,28,M,Líneas de Nazca,Puno,2025-01-04,1,4900.76,Desconocido
V2895,Ecuador,28,M,Huacachina,Arequipa,2025-03-19,9,3494.67,Desconocido
V2896,Ecuador,66,M,Chan Chan,Ica,2025-08-12,10,1530.29,Tren
V2897,Brasil,37,F,Lago Titicaca,Arequipa,2024-10-19,9,2853.81,Desconocido
V2898,Colombia,22,F,Líneas de Nazca,Ica,2025-04-25,1,492.82,Bus
V2899,EE.UU.,34,M,Huacachina,Ica,2024-12-05,7,2526.42,Auto
V2900,Argentina,29,M,Huacachina,La Libertad,2025-08-14,5,482.43,Desconocido
V2901,Brasil,25,M,Huacachina,Cusco,2025-09-22,1,4706.96,Avión
V2902,Brasil,24,M,Machu Picchu,Puno,2025-09-19,1,661.46,Bus
V2903,México,33,M,Huacachina,Puno,2025-05-02,8,487.7,Tren
V2904,EE.UU.,24,M,Huacachina,Ica,2025-02-05,2,3233.64,Auto
V2905,EE.UU.,42,M,Chan Chan,Cusco,2025-01-08,6,2738.33,Bus
V2906,EE.UU.,39,M,Huacachina,Cusco,2025-04-21,10,2909.26,Avión
V2907,Chile,34,F,Lago Titicaca,Arequipa,2025-08-20,10,1103.95,Auto
V2908,Brasil,40,F,Lago Titicaca,Cusco,2024-12-12,8,893.98,Desconocido
V2909,Argentina,31,F,Machu Picchu,Cusco,2025-01-18,9,2888.45,Tren
V2910,Colombia,33,F,Líneas de Nazca,Cusco,2024-12-10,10,516.1,Desconocido
V2911,Colombia,61,F,Chan Chan,Ica,2024-11-02,3,2268.51,Desconocido
V2912,Argentina,30,M,Machu Picchu,Ica,2024-12-03,5,3700.99,Avión
V2913,Argentina,30,F,Cañón del Colca,Cusco,2025-04-22,3,1942.4,Desconocido
V2914,Colombia,31,M,Chan Chan,La Libertad,2025-05-22,6,4578.89,Auto
V2915,EE.UU.,45,M,Líneas de Nazca,La Libertad,2025-04-10,9,1982.6,Auto
V2916,Chile,47,F,Machu Picchu,Ica,2025-08-27,4,709.32,Auto
V2917,Colombia,37,F,Chan Chan,La Libertad,2025-09-24,9,965.5,Desconocido
V2918,Chile,21,F,Huacachina,Puno,2025-07-10,3,1561.71,Desconocido
V2919,Chile,62,M,Lago Titicaca,Arequipa,2025-10-08,2,4454.65,Avión
V2920,Brasil,25,F,Líneas de Nazca,Puno,2025-10-01,3,2539.01,Tren
V2921,Brasil,24,M,Lago Titicaca,Ica,2025-09-01,6,2643.83,Auto
V2922,Ecuador,32,M,Machu Picchu,Ica,2025-04-03,1,4612.08,Auto
V2923,Ecuador,54,F,Machu Picchu,La Libertad,2025-05-07,4,2918.92,Auto
V2924,Ecuador,49,F,Cañón del Colca,Cusco,2024-11-02,3,2549.99,Tren
V2925,Colombia,28,F,Cañón del Colca,Puno,2025-09-27,5,1152.34,Desconocido
